temperature,humidity,ph,light_lux,co2_ppm,soil_moisture,crop_type,condition
16.91,79.97,6.02,32856.89,962.7,66.13,Strawberry,optimal
16.0,70.41,6.62,34975.06,625.61,69.45,Strawberry,warning
17.58,78.73,6.61,30698.59,1478.28,82.24,Strawberry,warning
20.53,78.11,6.28,28635.23,1442.24,47.85,Strawberry,optimal
27.46,66.44,6.22,25395.57,462.54,74.4,Strawberry,warning
21.97,83.05,5.67,19267.46,588.51,62.67,Strawberry,optimal
16.45,81.88,6.27,46591.52,636.09,44.54,Strawberry,optimal
19.27,83.43,6.12,45618.98,615.89,58.48,Strawberry,optimal
22.21,75.58,5.84,32829.77,899.27,56.62,Strawberry,optimal
18.8,78.29,5.53,35120.32,769.06,70.16,Strawberry,optimal
18.77,66.32,6.66,15521.39,1445.96,50.22,Strawberry,warning
18.64,73.84,6.4,18483.48,842.59,66.55,Strawberry,optimal
15.1,82.87,6.17,40470.77,882.53,68.84,Strawberry,optimal
18.54,84.67,6.51,31624.23,1131.64,54.38,Strawberry,warning
19.7,82.52,5.69,38867.73,688.44,51.57,Strawberry,optimal
15.28,66.05,5.67,20375.34,714.7,72.44,Strawberry,optimal
20.35,63.28,5.98,24187.97,407.43,75.42,Strawberry,warning
24.52,86.71,5.7,50343.7,1370.43,59.57,Strawberry,warning
23.36,69.62,6.21,16746.7,717.82,55.81,Strawberry,optimal
15.18,63.44,6.56,31700.64,865.08,54.11,Strawberry,warning
17.63,81.96,6.19,30589.0,512.07,41.44,Strawberry,optimal
27.63,86.06,5.77,26826.47,1299.27,52.74,Strawberry,warning
15.86,69.62,6.28,33733.48,772.83,50.11,Strawberry,optimal
22.55,80.31,6.19,21069.65,735.93,67.01,Strawberry,optimal
19.48,84.82,6.14,40631.5,1278.73,68.45,Strawberry,optimal
22.03,84.79,5.84,43061.06,606.74,51.52,Strawberry,optimal
23.32,86.13,5.72,46547.03,1368.86,50.65,Strawberry,warning
23.27,68.56,6.64,49669.43,1070.25,74.0,Strawberry,warning
17.0,61.98,6.41,33579.97,1403.27,82.81,Strawberry,warning
15.71,81.73,5.63,38362.16,570.98,78.65,Strawberry,optimal
24.48,73.47,6.67,30120.81,567.14,41.11,Strawberry,warning
24.33,61.32,6.5,38009.36,512.5,77.62,Strawberry,warning
22.11,75.32,6.27,28837.35,969.77,77.22,Strawberry,optimal
15.19,69.24,6.25,40234.96,986.14,66.05,Strawberry,optimal
18.4,72.33,6.41,34032.21,1028.82,48.14,Strawberry,optimal
16.5,72.66,5.99,27150.6,801.45,73.79,Strawberry,optimal
20.32,76.63,5.74,44021.8,462.99,67.66,Strawberry,optimal
23.79,67.35,6.48,17008.23,1241.95,61.75,Strawberry,optimal
21.71,73.57,6.45,41559.72,541.33,73.78,Strawberry,optimal
22.88,78.48,5.61,44746.22,1188.02,67.48,Strawberry,optimal
18.15,76.72,5.64,19486.23,1219.31,77.16,Strawberry,optimal
17.41,84.94,6.01,14536.71,639.38,51.32,Strawberry,warning
19.34,71.4,5.4,20701.85,1004.44,68.95,Strawberry,warning
21.23,63.74,5.66,28901.63,533.37,75.97,Strawberry,warning
20.45,77.09,6.13,33711.58,522.72,58.22,Strawberry,optimal
18.81,65.72,6.02,32081.73,932.26,76.31,Strawberry,optimal
18.01,81.59,6.18,16330.37,1483.62,73.76,Strawberry,optimal
13.88,74.45,5.57,20179.48,919.74,57.47,Strawberry,warning
19.66,77.74,5.6,29611.51,1451.06,75.3,Strawberry,optimal
25.42,75.6,5.96,46261.5,459.76,71.61,Strawberry,optimal
19.64,70.65,6.06,37300.27,400.46,75.33,Strawberry,optimal
20.88,76.06,5.57,38884.86,1353.04,66.9,Strawberry,optimal
19.82,79.03,5.87,18050.1,610.77,52.52,Strawberry,optimal
18.46,67.86,5.88,29236.04,838.0,61.61,Strawberry,optimal
21.71,82.21,5.59,48743.59,1207.8,80.22,Strawberry,warning
21.77,63.34,5.5,25272.55,1398.19,72.02,Strawberry,warning
22.89,63.57,6.38,33967.53,1407.59,42.73,Strawberry,warning
22.09,73.05,6.35,45279.06,516.51,49.09,Strawberry,optimal
17.5,65.99,6.14,25937.73,869.84,72.97,Strawberry,optimal
25.48,78.05,5.6,47922.57,531.78,71.22,Strawberry,optimal
17.09,78.2,5.79,27012.68,828.74,47.47,Strawberry,optimal
16.8,81.1,6.47,17951.05,670.28,58.99,Strawberry,optimal
24.18,83.7,5.81,31987.17,1072.1,67.08,Strawberry,optimal
17.15,64.09,5.37,31704.39,933.11,59.14,Strawberry,warning
17.37,79.28,6.32,20402.78,907.64,46.6,Strawberry,optimal
15.06,80.91,5.59,40246.35,1202.84,70.23,Strawberry,optimal
18.48,71.43,5.77,36175.85,1428.29,51.44,Strawberry,optimal
25.74,69.38,6.01,18152.37,741.8,76.75,Strawberry,optimal
24.72,81.93,5.93,40713.82,1382.71,43.96,Strawberry,optimal
17.23,68.61,5.68,40802.66,759.6,63.04,Strawberry,optimal
18.84,77.09,5.57,46156.62,590.9,76.72,Strawberry,optimal
19.08,79.75,5.23,29118.6,513.84,45.92,Strawberry,warning
16.54,84.46,6.33,48535.32,534.68,45.83,Strawberry,optimal
27.1,70.47,5.68,41471.12,752.21,52.97,Strawberry,warning
16.52,69.0,5.9,18518.68,1206.71,70.23,Strawberry,optimal
24.54,70.18,6.66,44448.56,1165.11,54.09,Strawberry,warning
24.45,84.29,6.27,42428.78,440.12,59.48,Strawberry,optimal
21.69,63.0,5.93,48602.31,724.63,75.4,Strawberry,warning
21.63,72.92,6.04,33467.19,1408.59,58.29,Strawberry,optimal
16.85,81.57,6.24,36542.71,1107.09,66.75,Strawberry,optimal
16.66,77.85,5.76,17286.02,1223.19,81.53,Strawberry,warning
25.07,80.84,5.84,37101.54,999.43,42.38,Strawberry,optimal
19.1,72.66,5.87,44058.7,1335.09,47.27,Strawberry,optimal
18.83,72.98,6.31,27927.68,836.98,69.4,Strawberry,optimal
19.52,75.57,6.02,41814.91,1509.6,60.55,Strawberry,warning
23.53,68.24,5.5,32304.2,931.58,56.72,Strawberry,warning
19.68,67.71,5.99,19851.67,1075.17,75.47,Strawberry,optimal
15.13,74.53,5.85,47792.73,874.63,69.61,Strawberry,optimal
19.09,67.24,6.27,31813.73,1483.27,42.78,Strawberry,optimal
19.74,66.7,6.61,17564.6,546.42,67.51,Strawberry,warning
22.99,69.09,6.39,15937.47,626.1,52.75,Strawberry,optimal
23.84,63.29,5.96,20327.67,1355.92,79.51,Strawberry,warning
21.01,84.96,5.47,42707.64,1122.56,59.8,Strawberry,warning
20.44,69.72,5.95,49503.95,1100.43,41.09,Strawberry,optimal
18.17,85.17,5.96,21347.99,840.69,59.08,Strawberry,warning
24.08,63.69,5.58,16121.14,666.39,55.15,Strawberry,warning
22.3,74.27,5.51,30439.01,1333.82,72.0,Strawberry,optimal
23.67,70.59,5.76,40705.48,1236.45,45.62,Strawberry,optimal
28.28,74.95,5.56,42636.88,887.64,52.5,Strawberry,warning
18.11,67.66,6.17,36292.28,1263.87,49.5,Strawberry,optimal
22.28,71.85,5.62,36239.05,411.6,78.95,Strawberry,optimal
23.92,65.28,5.77,33295.68,1384.4,79.91,Strawberry,optimal
21.49,65.27,5.48,21321.08,1105.71,64.51,Strawberry,warning
23.79,82.56,5.91,43217.57,631.63,63.65,Strawberry,optimal
26.87,77.27,5.99,31947.22,585.95,73.82,Strawberry,warning
20.87,68.58,6.18,30828.58,914.05,55.45,Strawberry,optimal
15.9,76.95,5.76,39048.27,862.0,46.78,Strawberry,optimal
15.97,76.66,5.56,16029.69,1414.27,54.22,Strawberry,optimal
21.41,70.93,5.54,28425.21,1036.96,79.3,Strawberry,optimal
25.99,64.38,5.72,28581.89,748.45,53.43,Strawberry,warning
27.63,70.72,6.88,47828.21,1142.63,48.21,Strawberry,warning
23.0,76.55,5.41,36900.22,1248.17,55.35,Strawberry,warning
20.21,73.82,6.45,49673.95,549.59,55.42,Strawberry,optimal
23.74,85.9,6.09,30559.31,951.13,42.71,Strawberry,warning
17.78,77.41,5.64,41989.66,1349.58,49.56,Strawberry,optimal
27.26,78.88,5.67,41153.6,787.11,48.58,Strawberry,warning
23.22,67.43,5.64,29781.95,989.08,67.49,Strawberry,optimal
17.28,78.3,5.8,37248.88,642.91,61.84,Strawberry,optimal
13.51,84.94,5.67,49137.75,1311.59,50.33,Strawberry,warning
22.83,72.86,6.07,42812.11,1250.65,53.09,Strawberry,optimal
12.29,79.62,6.26,26957.21,1434.21,67.16,Strawberry,critical
25.55,82.55,6.04,46571.83,1088.34,45.59,Strawberry,optimal
29.73,76.78,5.8,15713.14,1182.81,39.82,Strawberry,warning
21.56,79.07,6.08,23320.84,856.59,52.63,Strawberry,optimal
19.86,69.55,5.78,48108.97,1248.09,61.48,Strawberry,optimal
20.42,83.33,5.35,38647.36,713.41,67.96,Strawberry,warning
18.81,71.51,6.18,47302.18,844.9,55.13,Strawberry,optimal
22.16,84.73,5.67,40500.21,935.92,76.88,Strawberry,optimal
17.9,78.02,6.65,44097.99,500.89,58.52,Strawberry,warning
24.74,82.84,5.94,46089.11,597.04,70.58,Strawberry,optimal
22.74,73.52,5.76,17636.25,900.79,47.83,Strawberry,optimal
23.29,80.49,6.88,46993.48,1132.47,52.66,Strawberry,warning
25.45,76.67,6.44,41798.79,893.54,47.65,Strawberry,optimal
14.75,87.84,5.57,48832.44,861.36,68.86,Strawberry,warning
20.9,85.59,6.34,30759.18,1080.86,38.99,Strawberry,warning
16.28,80.93,5.94,45481.73,1365.48,60.45,Strawberry,optimal
19.34,66.93,6.48,28537.38,1035.06,64.26,Strawberry,optimal
24.49,75.15,6.3,36931.03,839.77,47.8,Strawberry,optimal
19.68,67.93,6.03,41136.01,1080.21,71.27,Strawberry,optimal
19.33,74.15,6.07,33460.47,1195.3,40.76,Strawberry,optimal
16.19,68.09,6.22,32744.36,1085.16,58.71,Strawberry,optimal
23.77,77.73,6.56,32590.29,672.06,70.48,Strawberry,warning
17.09,89.51,6.08,23038.87,1372.08,41.16,Strawberry,warning
16.2,80.68,5.56,25808.63,1485.32,50.51,Strawberry,optimal
25.28,76.3,5.86,17958.33,818.85,70.63,Strawberry,optimal
15.65,73.75,6.31,48402.7,1379.21,67.37,Strawberry,optimal
21.29,81.03,6.2,34962.66,1378.79,59.86,Strawberry,optimal
16.87,64.96,5.65,39177.8,807.39,78.74,Strawberry,warning
22.11,66.86,6.23,44955.86,1349.67,80.8,Strawberry,warning
22.56,68.6,6.08,26755.38,487.5,45.61,Strawberry,optimal
26.73,79.36,6.18,23967.75,1040.99,51.5,Strawberry,warning
27.27,70.96,6.5,29839.66,602.93,56.53,Strawberry,warning
22.91,71.82,5.92,14885.06,856.49,57.63,Strawberry,warning
25.05,77.74,5.54,49948.49,773.12,49.65,Strawberry,optimal
17.7,72.26,6.44,46625.24,907.09,57.26,Strawberry,optimal
25.2,80.83,5.78,31561.76,1251.95,78.73,Strawberry,optimal
22.25,66.75,5.97,37959.21,999.6,60.31,Strawberry,optimal
20.68,72.29,5.63,24594.45,1025.99,74.67,Strawberry,optimal
23.07,81.44,6.59,24846.66,1009.75,81.87,Strawberry,warning
23.64,78.4,6.0,17694.68,650.44,58.02,Strawberry,optimal
16.99,62.29,5.8,26294.1,947.07,46.71,Strawberry,warning
23.45,71.18,6.28,18161.26,863.62,50.34,Strawberry,optimal
22.7,62.93,5.96,16124.06,468.66,45.42,Strawberry,warning
18.88,69.97,5.97,30263.98,831.02,73.18,Strawberry,optimal
18.4,71.54,6.06,31879.1,1483.2,54.35,Strawberry,optimal
19.08,81.53,6.01,16476.47,404.49,76.02,Strawberry,optimal
26.65,74.81,5.7,22243.57,1357.78,65.42,Strawberry,warning
22.02,70.95,5.71,16507.05,656.5,62.83,Strawberry,optimal
17.93,83.41,5.91,42983.87,1229.27,43.05,Strawberry,optimal
19.06,67.59,5.58,44999.86,561.61,43.27,Strawberry,optimal
15.74,70.79,6.35,48879.81,1049.74,49.06,Strawberry,optimal
20.22,75.88,6.15,37923.56,1364.56,37.29,Strawberry,warning
24.4,79.41,6.2,47156.46,395.98,52.54,Strawberry,warning
16.49,78.05,5.87,22695.1,1167.76,61.03,Strawberry,optimal
26.74,69.64,5.87,17717.36,1268.95,48.95,Strawberry,warning
16.75,73.16,5.86,25807.3,931.93,59.19,Strawberry,optimal
20.51,75.86,5.9,28771.0,1091.33,70.79,Strawberry,optimal
17.68,83.01,6.2,20200.67,1361.19,45.06,Strawberry,optimal
14.15,81.41,5.97,19769.89,578.53,71.0,Strawberry,warning
26.54,78.46,5.71,31242.7,1259.05,43.04,Strawberry,warning
21.15,74.2,6.35,26205.52,595.71,77.6,Strawberry,optimal
17.71,89.84,5.31,39360.48,1222.89,49.46,Strawberry,warning
16.16,65.35,6.54,17098.97,1425.73,62.41,Strawberry,warning
25.78,71.91,6.15,34873.11,811.75,74.43,Strawberry,optimal
18.2,86.92,5.92,48075.28,602.06,46.52,Strawberry,warning
19.94,83.88,5.48,26825.81,436.58,47.79,Strawberry,warning
23.91,76.11,5.54,31298.81,1021.8,44.1,Strawberry,optimal
16.06,80.55,6.1,31069.04,1471.82,59.02,Strawberry,optimal
25.56,76.59,6.39,24533.07,1042.87,70.25,Strawberry,optimal
19.96,68.06,6.18,26455.55,1028.64,47.67,Strawberry,optimal
16.58,77.8,6.11,25655.16,680.84,58.96,Strawberry,optimal
19.09,76.1,6.16,41209.55,1290.36,78.32,Strawberry,optimal
26.08,75.91,5.93,28545.22,1433.12,68.59,Strawberry,warning
20.87,80.45,6.27,29736.12,1123.36,42.59,Strawberry,optimal
21.33,68.93,5.56,37355.61,1435.55,57.36,Strawberry,optimal
25.28,86.15,5.97,27249.77,1447.04,74.96,Strawberry,warning
18.0,81.07,5.52,17478.44,545.77,69.4,Strawberry,optimal
22.41,72.51,6.75,26036.76,653.7,50.04,Strawberry,warning
16.64,79.89,5.83,32620.06,653.58,75.13,Strawberry,optimal
25.68,80.74,5.83,43349.74,395.93,65.7,Strawberry,warning
18.56,84.4,6.41,41437.68,518.34,65.91,Strawberry,optimal
14.92,77.83,5.82,27641.91,1091.77,56.78,Strawberry,warning
14.1,79.33,5.98,24640.82,1252.25,57.49,Strawberry,warning
24.17,70.61,5.71,28427.9,877.82,44.2,Strawberry,optimal
15.73,65.46,5.82,17165.86,1080.31,42.82,Strawberry,optimal
17.79,72.54,6.57,20739.71,540.32,47.35,Strawberry,warning
17.71,73.63,5.64,35162.09,1252.24,76.73,Strawberry,optimal
13.45,65.93,6.29,46876.25,725.13,65.36,Strawberry,warning
22.38,80.27,5.95,30466.75,466.29,73.85,Strawberry,optimal
20.19,66.17,6.15,27256.49,1304.57,69.85,Strawberry,optimal
17.33,74.68,6.32,30182.33,666.35,52.04,Strawberry,optimal
19.62,66.53,6.5,22981.64,1226.14,72.49,Strawberry,warning
18.07,71.85,5.44,48061.21,1341.16,55.47,Strawberry,warning
19.18,80.74,6.17,19631.5,444.1,51.52,Strawberry,optimal
18.25,75.26,5.89,35634.62,1388.29,53.45,Strawberry,optimal
17.47,69.72,6.13,26756.88,1325.05,75.1,Strawberry,optimal
24.49,65.16,5.66,34926.92,1446.8,46.87,Strawberry,optimal
26.07,79.09,5.81,48087.89,524.44,47.96,Strawberry,warning
20.98,78.08,6.4,23399.15,1051.36,65.31,Strawberry,optimal
15.68,78.78,5.42,36043.69,718.44,65.04,Strawberry,warning
23.6,79.46,5.73,31281.07,1112.57,55.59,Strawberry,optimal
19.13,80.04,6.29,46959.15,415.36,58.89,Strawberry,optimal
24.0,67.37,5.86,40350.13,1108.83,62.87,Strawberry,optimal
24.15,74.19,5.28,44746.5,980.36,57.01,Strawberry,warning
23.13,79.98,6.11,45360.13,1482.34,60.9,Strawberry,optimal
16.25,79.75,5.47,28044.43,583.03,66.25,Strawberry,warning
17.35,62.02,6.29,26396.22,425.38,65.89,Strawberry,warning
23.41,72.91,5.53,27079.94,1376.89,68.84,Strawberry,optimal
19.74,69.5,6.64,15188.65,746.25,71.85,Strawberry,warning
17.42,64.61,5.65,16285.13,717.38,75.49,Strawberry,warning
26.38,87.01,6.26,44228.53,819.1,65.29,Strawberry,warning
25.33,80.9,6.14,45545.21,839.39,56.05,Strawberry,optimal
24.56,76.38,6.09,45946.69,613.63,73.83,Strawberry,optimal
25.45,81.41,5.97,40228.93,1313.97,61.72,Strawberry,optimal
16.18,79.61,6.05,28326.16,384.71,75.15,Strawberry,warning
23.7,67.21,6.37,16979.75,1033.66,43.49,Strawberry,optimal
23.3,74.62,6.67,18448.24,717.98,74.39,Strawberry,warning
18.92,70.48,6.5,24545.83,832.07,51.0,Strawberry,optimal
20.76,73.15,6.29,32448.07,709.46,75.5,Strawberry,optimal
18.28,74.06,6.02,19861.62,1224.53,50.1,Strawberry,optimal
21.99,61.42,6.36,18723.09,1433.22,77.56,Strawberry,warning
23.32,84.16,5.86,34922.16,406.97,51.22,Strawberry,optimal
18.89,76.77,6.12,24115.51,1417.92,45.68,Strawberry,optimal
14.47,70.8,5.91,20732.52,460.28,56.55,Strawberry,warning
20.01,64.73,6.38,41286.88,633.86,46.37,Strawberry,warning
25.99,77.72,5.89,41153.02,1390.88,43.63,Strawberry,optimal
19.53,78.64,5.55,22056.18,476.52,52.62,Strawberry,optimal
14.23,78.82,5.26,49511.68,461.94,71.14,Strawberry,warning
16.49,84.69,5.76,26615.55,1457.67,66.87,Strawberry,optimal
18.93,85.19,5.37,24016.53,887.94,47.98,Strawberry,warning
14.94,72.67,5.72,38298.47,829.83,70.43,Strawberry,warning
23.2,75.09,6.1,29161.4,666.52,77.88,Strawberry,optimal
21.61,87.14,7.05,37344.21,1051.02,51.46,Strawberry,warning
19.69,69.85,5.58,36265.83,1037.78,51.66,Strawberry,optimal
23.25,66.79,5.83,41223.49,1482.64,74.83,Strawberry,optimal
16.76,69.1,5.33,45481.61,988.36,43.81,Strawberry,warning
22.68,78.47,5.59,27870.81,817.15,39.53,Strawberry,warning
17.11,67.88,6.4,36054.43,988.75,67.82,Strawberry,optimal
17.4,78.05,6.13,49492.06,1425.0,44.05,Strawberry,optimal
25.26,67.13,6.19,43106.68,1160.7,73.18,Strawberry,optimal
26.13,63.33,5.72,48585.91,439.14,42.38,Strawberry,warning
20.21,70.09,5.69,33439.36,1024.3,59.24,Strawberry,optimal
17.4,65.06,6.02,32381.82,942.82,80.81,Strawberry,warning
15.71,79.12,6.41,36488.26,1310.36,67.95,Strawberry,optimal
21.89,67.56,5.81,27752.46,558.76,66.6,Strawberry,optimal
18.53,77.86,5.31,40630.32,1411.82,45.63,Strawberry,warning
15.3,79.05,5.74,18776.15,1300.88,39.09,Strawberry,warning
21.07,69.55,5.59,46395.16,1369.48,68.71,Strawberry,optimal
26.03,77.97,6.11,40323.39,956.57,48.6,Strawberry,warning
20.69,73.53,5.94,28575.28,1213.42,57.74,Strawberry,optimal
17.71,72.4,5.67,21409.86,795.26,61.22,Strawberry,optimal
18.03,79.8,6.48,14722.69,453.74,60.24,Strawberry,warning
17.93,65.03,5.63,43596.53,793.94,43.49,Strawberry,optimal
16.01,76.86,6.36,45475.8,1291.18,41.79,Strawberry,optimal
17.68,77.37,5.42,43202.33,1336.08,52.92,Strawberry,warning
23.67,71.21,5.97,22696.1,556.84,59.48,Strawberry,optimal
26.36,76.21,6.36,41689.32,965.82,70.61,Strawberry,warning
22.4,80.61,6.18,17402.62,1110.84,73.63,Strawberry,optimal
20.83,77.05,5.9,15653.11,492.44,70.79,Strawberry,optimal
15.45,73.46,6.03,37405.57,848.87,77.82,Strawberry,optimal
18.68,78.07,6.05,20076.94,789.28,63.92,Strawberry,optimal
16.43,77.7,6.07,43291.43,1438.6,48.0,Strawberry,optimal
17.19,86.7,5.76,48032.82,1192.99,79.37,Strawberry,warning
17.87,66.88,6.29,28492.64,1205.69,48.9,Strawberry,optimal
19.51,89.61,6.18,47376.42,700.43,76.47,Strawberry,warning
19.48,76.19,5.76,32035.02,1333.67,40.91,Strawberry,optimal
22.21,69.2,6.48,45750.93,1089.4,68.04,Strawberry,optimal
24.14,69.52,6.15,39837.5,1066.05,47.97,Strawberry,optimal
22.42,79.85,5.38,42717.17,519.04,58.58,Strawberry,warning
17.54,78.02,5.94,29403.25,1511.95,43.43,Strawberry,warning
24.54,79.64,5.56,29041.85,497.81,41.67,Strawberry,optimal
26.73,73.23,6.31,42237.77,1228.88,63.99,Strawberry,warning
21.21,78.4,6.45,16463.19,1364.14,80.87,Strawberry,warning
19.34,63.94,5.72,18648.37,929.54,59.98,Strawberry,warning
19.18,63.36,6.25,40012.48,596.76,46.2,Strawberry,warning
24.54,75.14,5.97,49536.61,745.72,71.15,Strawberry,optimal
15.95,67.39,6.4,19527.32,700.35,74.9,Strawberry,optimal
19.1,66.19,5.95,37599.41,481.28,76.61,Strawberry,optimal
25.25,77.13,5.55,25314.82,1025.79,78.54,Strawberry,optimal
18.81,73.31,6.42,32879.85,843.31,69.41,Strawberry,optimal
15.03,76.15,6.18,38444.17,1317.92,46.43,Strawberry,optimal
23.44,72.05,6.23,40754.58,1461.87,47.96,Strawberry,optimal
13.59,79.44,6.56,23724.48,443.71,70.72,Strawberry,warning
17.92,68.55,6.06,29851.72,1281.74,56.15,Strawberry,optimal
14.27,78.56,5.58,29921.71,1121.61,68.05,Strawberry,warning
15.94,67.54,5.56,21791.08,643.02,53.73,Strawberry,optimal
23.57,84.47,6.09,34653.34,1098.18,56.4,Strawberry,optimal
22.05,68.36,6.35,19027.53,915.03,69.48,Strawberry,optimal
16.19,85.79,6.15,20478.31,448.76,44.31,Strawberry,warning
17.82,73.59,5.61,35713.8,1095.72,61.48,Strawberry,optimal
21.7,73.8,5.49,25545.15,584.14,47.85,Strawberry,warning
22.49,85.7,5.62,49387.52,621.53,44.2,Strawberry,warning
19.82,71.81,5.89,27120.51,548.96,60.8,Strawberry,optimal
14.57,78.57,6.11,22378.05,595.2,54.02,Strawberry,warning
19.0,74.47,6.74,29953.64,1257.33,68.07,Strawberry,warning
27.27,72.17,6.45,30747.6,610.28,51.66,Strawberry,warning
18.61,76.9,5.9,14909.17,1467.15,48.11,Strawberry,warning
19.05,74.84,5.91,32804.92,1175.13,43.24,Strawberry,optimal
22.72,79.11,5.88,46070.25,762.19,42.28,Strawberry,optimal
23.71,81.63,5.62,22466.33,1156.65,42.07,Strawberry,optimal
15.02,75.2,6.17,31086.36,1219.45,55.76,Strawberry,optimal
25.97,68.25,5.94,43126.74,1121.58,50.25,Strawberry,optimal
25.82,60.28,6.42,37418.25,1312.92,67.98,Strawberry,warning
21.57,81.97,6.04,44419.73,821.18,77.68,Strawberry,optimal
16.36,84.5,5.36,29257.72,488.03,61.53,Strawberry,warning
23.82,84.05,6.41,23243.92,793.98,78.45,Strawberry,optimal
19.67,81.4,5.47,48351.41,1111.53,55.45,Strawberry,warning
20.04,75.02,6.14,22350.66,822.06,70.99,Strawberry,optimal
23.88,67.33,6.42,23996.19,1163.95,79.8,Strawberry,optimal
19.25,81.39,5.77,29374.07,1455.14,63.99,Strawberry,optimal
18.7,67.8,5.86,42836.07,502.21,39.86,Strawberry,warning
19.53,70.31,6.21,45276.28,1425.16,61.21,Strawberry,optimal
17.9,71.25,6.15,31382.14,752.33,69.84,Strawberry,optimal
11.73,77.19,6.44,32114.8,1383.34,42.46,Strawberry,critical
21.05,64.96,5.76,18588.85,737.33,73.27,Strawberry,warning
19.9,76.15,5.68,35674.85,1403.55,76.33,Strawberry,optimal
21.39,71.88,5.95,27189.62,1193.66,48.89,Strawberry,optimal
23.64,63.48,6.24,26104.1,1341.3,51.71,Strawberry,warning
25.9,84.46,6.05,49245.85,1231.36,40.94,Strawberry,optimal
24.88,75.22,6.27,41771.09,1429.65,78.52,Strawberry,optimal
16.64,77.83,6.51,36753.02,1249.41,65.34,Strawberry,warning
25.18,64.31,5.76,45987.93,526.63,42.28,Strawberry,warning
14.93,71.05,5.94,22304.92,686.9,74.58,Strawberry,warning
15.88,76.36,5.93,45795.63,435.4,50.17,Strawberry,optimal
14.15,80.85,5.65,27338.39,934.31,78.3,Strawberry,warning
24.19,73.8,6.57,24892.02,1384.33,74.54,Strawberry,warning
21.22,83.5,6.08,19661.73,808.33,48.02,Strawberry,optimal
21.93,72.25,5.74,47267.09,1059.88,47.95,Strawberry,optimal
22.45,73.15,5.74,37994.65,434.78,74.22,Strawberry,optimal
14.9,75.28,6.01,26767.19,720.22,45.9,Strawberry,warning
18.9,75.23,6.17,43670.37,480.0,51.26,Strawberry,optimal
23.38,71.69,5.93,18526.06,463.01,74.43,Strawberry,optimal
14.9,69.94,6.23,31925.54,562.31,54.03,Strawberry,warning
22.49,81.31,6.34,37816.52,674.04,42.73,Strawberry,optimal
16.58,81.42,6.31,21524.24,1040.59,46.06,Strawberry,optimal
16.07,77.35,6.44,41577.02,629.0,57.28,Strawberry,optimal
21.49,83.0,5.54,19974.01,1442.58,40.75,Strawberry,optimal
16.1,70.55,5.83,23238.1,1314.74,49.94,Strawberry,optimal
23.1,84.27,6.05,21533.81,1388.8,70.96,Strawberry,optimal
23.06,62.88,6.21,24658.8,727.65,73.43,Strawberry,warning
16.81,83.78,6.15,46023.01,663.68,64.32,Strawberry,optimal
24.29,74.35,6.52,31015.92,1314.11,59.9,Strawberry,warning
19.77,68.07,5.54,41975.13,612.72,54.11,Strawberry,optimal
15.78,77.8,5.97,16842.07,881.84,66.8,Strawberry,optimal
20.02,82.41,6.45,18798.23,1400.72,68.13,Strawberry,optimal
17.87,84.3,5.96,44296.92,691.27,75.82,Strawberry,optimal
17.99,82.62,5.91,18619.14,390.74,49.95,Strawberry,warning
15.96,67.01,6.38,24906.08,1406.1,48.38,Strawberry,optimal
26.03,72.8,5.57,36506.66,387.5,56.67,Strawberry,warning
22.54,78.67,5.56,16407.53,997.2,68.31,Strawberry,optimal
22.16,68.17,6.32,41404.2,682.6,42.96,Strawberry,optimal
24.72,78.02,5.69,32461.98,591.18,68.91,Strawberry,optimal
16.16,73.72,5.84,22465.38,1006.15,45.76,Strawberry,optimal
22.66,80.33,6.37,46334.66,1166.0,66.59,Strawberry,optimal
17.35,71.37,5.91,21268.75,690.6,46.59,Strawberry,optimal
21.41,87.68,6.66,17664.18,1270.63,44.63,Strawberry,warning
21.52,79.0,5.96,42611.29,1392.43,46.97,Strawberry,optimal
15.5,77.58,5.69,25030.55,1509.36,77.11,Strawberry,warning
14.17,74.51,5.81,30122.38,632.31,75.05,Strawberry,warning
10.83,79.33,5.86,41706.24,1344.5,74.15,Strawberry,critical
24.81,69.09,6.03,17166.74,726.28,68.01,Strawberry,optimal
23.76,83.49,5.83,48796.26,1328.63,73.11,Strawberry,optimal
